324.130005,0.000000
326.093201,0.000000
328.054596,0.000000
330.014191,0.000000
331.971985,0.000000
333.928009,0.000000
335.882202,0.000000
337.834595,0.000000
339.785187,0.000000
341.734009,0.000000
343.681000,0.000000
345.626190,0.000000
347.569611,0.000000
349.511200,0.000000
351.450989,0.000000
353.389008,0.000000
355.325195,0.000000
357.259613,0.000000
359.192200,0.000000
361.122986,0.000000
363.052002,0.000000
364.979187,0.000000
366.904602,0.000000
368.828186,0.000000
370.750000,0.000000
372.670013,0.000000
374.588196,0.000000
376.504608,0.000000
378.419189,0.000000
380.332001,0.000000
382.243011,0.000000
384.152191,0.000000
386.059601,0.000000
387.965210,0.000000
389.868988,0.000000
391.770996,0.000000
393.671204,0.000000
395.569611,0.000000
397.466187,0.000000
399.360992,0.000000
401.253998,0.000000
403.145203,0.000000
405.034607,0.000000
406.922211,0.000000
408.808014,0.000000
410.691986,0.000000
412.574188,0.000000
414.454590,0.000000
416.333191,0.000000
418.209991,0.000000
420.084991,0.000000
421.958191,0.000000
423.829590,0.000000
425.699188,0.000000
427.566986,0.000000
429.433014,0.000000
431.297211,0.000000
433.159607,0.000000
435.020203,0.000000
436.878998,0.000000
438.735992,0.000000
440.591187,0.000000
442.444611,0.000000
444.296204,0.000000
446.145996,0.000000
447.993988,0.000000
449.840210,0.000000
451.684601,0.000000
453.527191,0.000000
455.368011,0.000000
457.207001,0.000000
459.044189,0.000000
460.879608,0.000000
462.713196,0.000000
464.545013,0.000000
466.375000,0.000000
468.203186,0.000000
470.029602,0.000000
471.854187,0.000000
473.677002,0.000000
475.497986,0.000000
477.317200,0.000000
479.134613,0.000000
480.950195,0.000000
482.764008,0.000000
484.575989,0.000000
486.386200,0.000000
488.194611,0.000000
490.001190,0.000000
491.806000,0.000000
493.609009,0.000000
495.410187,0.000000
497.209595,0.000000
499.007202,0.000000
500.803009,0.000000
502.596985,0.000000
504.389191,0.000000
506.179596,0.000000
507.968201,0.000000
509.755005,0.000000
511.540009,0.000000
513.323181,0.000000
515.104614,0.000000
516.884216,0.000000
518.661987,0.000000
520.437988,0.000000
522.212219,0.000000
523.984619,0.000000
525.755188,0.000000
527.523987,0.000000
529.291016,0.000000
531.056213,0.000000
532.819580,0.000000
534.581177,0.000000
536.341003,0.000000
538.098999,0.000000
539.855225,0.000000
541.609619,0.000000
543.362183,0.000000
545.112976,0.000000
546.862000,0.000000
548.609192,0.000000
550.354614,0.000000
552.098206,0.000000
553.840027,0.000000
555.580017,0.000000
557.318176,0.000000
559.054626,0.000000
560.789185,0.000000
562.521973,0.000000
564.252991,0.000000
565.982178,0.000000
567.709595,0.000000
569.435181,0.000000
571.158997,0.000000
572.880981,0.000000
574.601196,0.000000
576.319580,0.000000
578.036194,0.000000
579.750977,0.000000
581.463989,0.000000
583.175171,0.000000
584.884583,0.000000
586.592224,0.000000
588.297974,0.000000
590.002014,0.000000
591.704224,0.000000
593.404602,0.000000
595.103210,0.000000
596.799988,0.000000
598.494995,0.000000
600.188171,0.000000
601.879578,0.000000
603.569214,0.000000
605.257019,0.000000
606.942993,0.000000
608.627197,0.000000
610.309570,0.000000
611.990173,0.000000
613.669006,0.000000
615.346008,0.000000
617.021179,0.000000
618.694580,0.000000
620.366211,0.000000
622.036011,0.000000
623.703979,0.000000
625.370178,0.000000
627.034607,0.000000
628.697205,0.000000
630.357971,0.000000
632.017029,0.000000
633.674194,0.000000
635.329590,0.000000
636.983215,0.000000
638.635010,0.000000
640.284973,0.000000
641.933228,0.000000
643.579590,0.000000
645.224182,0.000000
646.867004,0.000000
648.507996,0.000000
650.147217,0.000000
651.784607,0.000000
653.420227,0.000000
655.054016,0.000000
656.685974,0.000000
658.316223,0.000000
659.944580,0.000000
661.571228,0.000000
663.195984,0.000000
664.818970,0.000000
666.440186,0.000000
668.059570,0.000000
669.677185,0.000000
671.293030,0.000000
672.906982,0.000000
674.519226,0.000000
676.129578,0.000000
677.738220,0.000000
679.344971,0.000000
680.950012,0.000000
682.553223,0.000000
684.154602,0.000000
685.754211,0.000000
687.351990,0.000000
688.947998,0.000000
690.542175,0.000000
692.134583,0.000000
693.725220,0.000000
695.314026,0.000000
696.901001,0.000000
698.486206,0.000000
700.069580,0.000000
701.651184,0.000000
703.231018,0.000000
704.809021,0.000000
706.385193,0.000000
707.959595,0.000000
709.532227,0.000000
711.103027,0.000000
712.671997,0.000000
714.239197,0.000000
715.804626,0.000000
717.368225,0.000000
718.929993,0.000000
720.489990,0.000000
722.048218,0.000000
723.604614,0.000000
725.159180,0.000000
726.711975,0.000000
728.263000,0.000000
729.812195,0.000000
731.359619,0.000000
732.905212,0.000000
734.448975,0.000000
735.991028,0.000000
737.531189,0.000000
739.069580,0.000000
740.606201,0.000000
742.140991,0.000000
743.674011,0.000000
745.205200,0.000000
746.734619,0.000000
748.262207,0.000000
749.788025,0.000000
751.312012,0.000000
752.834229,0.000000
754.354614,0.000000
755.873230,0.000000
757.390015,0.000000
758.905029,0.000000
760.418213,0.000000
761.929626,0.000000
763.439209,0.000000
764.947021,0.000000
766.453003,0.000000

