0.286855,758.905029,0.520000
0.562206,758.905029,0.470000
0.831457,758.905029,0.475000
1.106014,758.905029,0.475000
1.427791,758.905029,0.475000
1.758686,758.905029,0.477500
2.036533,758.905029,0.475000
2.313152,758.905029,0.475000
2.592151,758.905029,0.472500
2.874053,758.905029,0.475000
3.144075,758.905029,0.475000
3.419245,758.905029,0.475000
3.693433,758.905029,0.475000
3.984628,758.905029,0.472500
4.257889,758.905029,0.475000
4.530119,758.905029,0.472500
4.802146,758.905029,0.472500
5.098164,758.905029,0.472500
5.370109,758.905029,0.475000
5.641746,758.905029,0.472500
5.916318,758.905029,0.475000
6.201480,758.905029,0.475000
6.481613,758.905029,0.472500
6.755647,758.905029,0.475000
7.028119,758.905029,0.472500
7.302315,758.905029,0.472500
7.590064,758.905029,0.475000
7.865127,758.905029,0.475000
8.138890,758.905029,0.475000
8.412625,758.905029,0.475000
8.704346,758.905029,0.475000
8.977682,758.905029,0.472500
9.289139,758.905029,0.475000
9.619153,758.905029,0.475000
9.904934,758.905029,0.475000
10.180734,758.905029,0.472500
10.453556,758.905029,0.475000
10.729753,758.905029,0.472500
11.002942,758.905029,0.472500
11.293252,758.905029,0.472500
11.567013,758.905029,0.472500
11.840794,758.905029,0.475000
12.112559,758.905029,0.475000
12.400535,758.905029,0.472500
12.677054,758.905029,0.472500
12.949124,758.905029,0.475000
13.222947,758.905029,0.475000
13.512121,758.905029,0.472500
13.788821,758.905029,0.475000
14.059597,758.905029,0.472500
14.334323,758.905029,0.475000
14.614082,758.905029,0.472500
14.896302,758.905029,0.475000
15.169241,758.905029,0.472500
15.443959,758.905029,0.472500
15.718580,758.905029,0.472500
16.007701,758.905029,0.475000
16.284316,758.905029,0.475000
16.554125,758.905029,0.475000
16.829631,758.905029,0.475000
17.156582,758.905029,0.475000
17.495947,758.905029,0.475000
17.771712,758.905029,0.472500
18.046461,758.905029,0.475000
18.327725,758.905029,0.472500
18.611983,758.905029,0.475000
18.918784,758.905029,0.472500
19.225432,758.905029,0.475000
19.500659,758.905029,0.475000
19.808260,758.905029,0.475000
0.289091,758.905029,0.492500
0.584801,758.905029,0.470000
0.879735,758.905029,0.470000
1.167333,758.905029,0.475000
1.454408,758.905029,0.475000
1.747835,758.905029,0.477500
2.041920,758.905029,0.475000
2.336340,758.905029,0.472500
2.629224,758.905029,0.472500
2.923616,758.905029,0.475000
3.216928,758.905029,0.485000
3.512235,758.905029,0.475000
3.809352,758.905029,0.465000
4.110786,758.905029,0.477500
4.405381,758.905029,0.472500
4.703675,758.905029,0.475000
5.002293,758.905029,0.470000
5.292402,758.905029,0.480000
5.582479,758.905029,0.472500
5.883341,758.905029,0.475000
0.288798,758.905029,0.000000
0.574855,758.905029,0.000000
0.852533,758.905029,0.000000
1.128141,758.905029,0.000000
1.408865,758.905029,0.000000
1.687984,758.905029,0.000000
1.969663,758.905029,0.000000
2.247637,758.905029,0.000000
2.526567,758.905029,0.000000
2.805966,758.905029,0.000000
3.088571,758.905029,0.000000
3.372749,758.905029,0.000000
3.656022,758.905029,0.000000
3.940159,758.905029,0.000000
4.216149,758.905029,0.000000
4.497400,758.905029,0.000000
4.782289,758.905029,0.000000
5.064158,758.905029,0.000000
5.348118,758.905029,0.000000
