324.130005,0.797500
326.093201,0.807500
328.054596,0.812500
330.014191,0.812500
331.971985,0.822500
333.928009,0.817500
335.882202,0.820000
337.834595,0.815000
339.785187,0.805000
341.734009,0.820000
343.681000,0.817500
345.626190,0.817500
347.569611,0.822500
349.511200,0.822500
351.450989,0.830000
353.389008,0.840000
355.325195,0.855000
357.259613,0.877500
359.192200,0.920000
361.122986,0.960000
363.052002,1.002500
364.979187,1.040000
366.904602,1.055000
368.828186,1.067500
370.750000,1.065000
372.670013,1.050000
374.588196,1.030000
376.504608,1.007500
378.419189,0.977500
380.332001,0.950000
382.243011,0.920000
384.152191,0.900000
386.059601,0.882500
387.965210,0.867500
389.868988,0.857500
391.770996,0.845000
393.671204,0.837500
395.569611,0.832500
397.466187,0.830000
399.360992,0.827500
401.253998,0.825000
403.145203,0.825000
405.034607,0.825000
406.922211,0.822500
408.808014,0.825000
410.691986,0.822500
412.574188,0.830000
414.454590,0.832500
416.333191,0.840000
418.209991,0.850000
420.084991,0.857500
421.958191,0.862500
423.829590,0.882500
425.699188,0.897500
427.566986,0.925000
429.433014,0.945000
431.297211,0.980000
433.159607,1.020000
435.020203,1.070000
436.878998,1.127500
438.735992,1.200000
440.591187,1.292500
442.444611,1.405000
444.296204,1.510000
446.145996,1.610000
447.993988,1.680000
449.840210,1.722500
451.684601,1.727500
453.527191,1.697500
455.368011,1.640000
457.207001,1.567500
459.044189,1.487500
460.879608,1.417500
462.713196,1.352500
464.545013,1.300000
466.375000,1.265000
468.203186,1.232500
470.029602,1.210000
471.854187,1.187500
473.677002,1.162500
475.497986,1.152500
477.317200,1.140000
479.134613,1.145000
480.950195,1.150000
482.764008,1.155000
484.575989,1.150000
486.386200,1.167500
488.194611,1.172500
490.001190,1.190000
491.806000,1.202500
493.609009,1.222500
495.410187,1.237500
497.209595,1.260000
499.007202,1.282500
500.803009,1.305000
502.596985,1.332500
504.389191,1.360000
506.179596,1.395000
507.968201,1.430000
509.755005,1.467500
511.540009,1.515000
513.323181,1.552500
515.104614,1.600000
516.884216,1.645000
518.661987,1.697500
520.437988,1.742500
522.212219,1.785000
523.984619,1.825000
525.755188,1.867500
527.523987,1.897500
529.291016,1.920000
531.056213,1.937500
532.819580,1.960000
534.581177,1.962500
536.341003,1.962500
538.098999,1.960000
539.855225,1.955000
541.609619,1.950000
543.362183,1.940000
545.112976,1.930000
546.862000,1.920000
548.609192,1.905000
550.354614,1.890000
552.098206,1.880000
553.840027,1.872500
555.580017,1.867500
557.318176,1.850000
559.054626,1.840000
560.789185,1.830000
562.521973,1.817500
564.252991,1.800000
565.982178,1.785000
567.709595,1.772500
569.435181,1.757500
571.158997,1.740000
572.880981,1.725000
574.601196,1.702500
576.319580,1.690000
578.036194,1.680000
579.750977,1.660000
581.463989,1.642500
583.175171,1.627500
584.884583,1.615000
586.592224,1.595000
588.297974,1.577500
590.002014,1.562500
591.704224,1.545000
593.404602,1.525000
595.103210,1.512500
596.799988,1.492500
598.494995,1.477500
600.188171,1.455000
601.879578,1.440000
603.569214,1.417500
605.257019,1.405000
606.942993,1.385000
608.627197,1.367500
610.309570,1.350000
611.990173,1.327500
613.669006,1.307500
615.346008,1.295000
617.021179,1.277500
618.694580,1.267500
620.366211,1.257500
622.036011,1.245000
623.703979,1.227500
625.370178,1.217500
627.034607,1.202500
628.697205,1.192500
630.357971,1.177500
632.017029,1.162500
633.674194,1.150000
635.329590,1.130000
636.983215,1.117500
638.635010,1.100000
640.284973,1.077500
641.933228,1.065000
643.579590,1.042500
645.224182,1.032500
646.867004,1.020000
648.507996,1.010000
650.147217,0.997500
651.784607,0.990000
653.420227,0.975000
655.054016,0.970000
656.685974,0.960000
658.316223,0.950000
659.944580,0.940000
661.571228,0.927500
663.195984,0.925000
664.818970,0.915000
666.440186,0.912500
668.059570,0.910000
669.677185,0.902500
671.293030,0.905000
672.906982,0.895000
674.519226,0.897500
676.129578,0.895000
677.738220,0.900000
679.344971,0.900000
680.950012,0.905000
682.553223,0.902500
684.154602,0.902500
685.754211,0.907500
687.351990,0.910000
688.947998,0.917500
690.542175,0.915000
692.134583,0.920000
693.725220,0.925000
695.314026,0.927500
696.901001,0.930000
698.486206,0.932500
700.069580,0.940000
701.651184,0.940000
703.231018,0.942500
704.809021,0.947500
706.385193,0.945000
707.959595,0.950000
709.532227,0.952500
711.103027,0.952500
712.671997,0.950000
714.239197,0.947500
715.804626,0.955000
717.368225,0.952500
718.929993,0.950000
720.489990,0.947500
722.048218,0.952500
723.604614,0.950000
725.159180,0.942500
726.711975,0.945000
728.263000,0.947500
729.812195,0.942500
731.359619,0.940000
732.905212,0.940000
734.448975,0.935000
735.991028,0.925000
737.531189,0.927500
739.069580,0.922500
740.606201,0.920000
742.140991,0.917500
743.674011,0.907500
745.205200,0.910000
746.734619,0.905000
748.262207,0.900000
749.788025,0.900000
751.312012,0.892500
752.834229,0.887500
754.354614,0.887500
755.873230,0.885000
757.390015,0.880000
758.905029,0.875000
760.418213,0.872500
761.929626,0.862500
763.439209,0.865000
764.947021,0.867500
766.453003,0.860000

